A,B
33.40730029640461,103.53900541954104
23.42770926434753,87.36448854358314
27.212114885724272,94.12961566211737
30.90945806879396,99.80003920778333
21.74510084335781,86.57384980789433
32.73311772301601,103.81002548842655
29.617579288534245,97.8333736276715
27.939079186524555,92.34223544936705
29.940562989456737,97.12199052544712
29.743041363454402,98.51054206087727
26.844330938771993,94.09411521972855
25.393357678201344,87.72214871477905
25.710534453420888,88.24291184432029
26.456962220471045,90.78190774657082
25.475560035927575,91.59693559568159
26.953710408515487,95.303421886492
29.12689006861805,98.94920936445948
25.143553642791595,88.01757796845922
27.337511224650978,94.52849675375796
22.22101107095964,88.41159798769655
23.61443455702681,88.40554848013245
28.712817105915722,96.21940088805852
26.63356032389069,93.3609752084127
24.54101145673845,85.41084971573599
31.614891455502885,101.75280089920102
28.75514338971604,94.80746989531586
27.863998387036954,94.1500341785032
22.57493304508462,87.00490182697254
33.60985551178109,104.55628508812995
26.488922161119827,92.1805392901377
27.609636196069346,95.000235208087
27.843448328198985,93.73579200186032
29.92001562796282,97.88462843676501
27.308202340315628,92.00369338559777
32.35847249662416,103.9403715982469
29.27602448826996,98.56635286471668
25.629482397773497,91.18346174763754
24.27918620840512,89.24984798503378
25.569420445294906,91.56288862315859
29.880476253650244,95.22777608305842
31.857522347623682,101.03626978616153
22.599327341988726,90.15140165143791
22.638858288193113,82.86090517036155
27.402545717285605,94.0803675029567
24.62439832608364,91.32337248727976
29.651355448223768,97.90540805659357
23.42596685160379,87.43295805775382
33.31236298167204,100.30290902476101
26.01379974516096,91.75593843021306
26.4370707964654,92.47905257627559
23.60128072106887,88.37371267269317
30.562181202465055,98.02957465295508
23.58474233855082,87.99399356813787
25.982386358892324,92.80424603240806
26.1016050829547,90.4788180416634
27.797979426372294,94.76262809217585
28.231512698489485,97.3223470936515
25.419732246195025,91.34919596369663
27.420184520355523,92.31625085064292
24.976196936094258,90.75864654075556
30.168121242720233,95.81319258386382
26.182585045438007,93.02132957644866
30.524583911672334,98.18299803930914
26.75162079317728,92.20802697779679
36.24181087422229,107.53315755965437
27.968305396099215,93.37460068519101
24.41414527529868,86.9106892090568
28.611603652684224,96.09759750343235
28.732012550101114,94.28126724087814
28.957428608935984,92.61154543587892
26.51616520312115,95.82478487345956
29.862798736232193,96.6144184646754
27.173417231755707,93.57262890899366
31.19038564084325,98.99616767056975
25.67176367444786,87.7573001031175
30.077590211692332,93.75945155291316
30.680347542209894,100.81424642336226
23.30908420817513,88.29099614627846
30.574995562894955,97.88511493978554
28.026872075704116,96.11099491726276
26.15652850177279,91.55328605529412
29.34408614923375,100.24680894043142
29.043079205183187,96.90048632264612
26.857622657440654,97.0476323702387
23.494983251614315,87.37174294630327
29.979932823156084,96.03182740052858
32.41709763619344,102.71266762240468
27.507117024465614,93.63483483252337
31.945365694007762,103.02557209377817
28.21911194115457,95.40724563481315
26.139665983220084,90.98277661201652
31.14832787185518,94.92057249643456
28.6630045878838,96.73566674569254
27.443413290375275,90.89645907689331
27.85543294488805,92.91454770255741
29.628040184954205,97.46819036146293
28.993368415048238,93.46425544790664
26.921379903989635,90.46034951336493
29.0572482471466,96.00104382927414
25.947094415594503,91.93270932372018
31.071123261825104,99.15788159388408
23.347952025665805,91.40425521118092
28.655914912791093,94.50032245800483
24.506352491333296,88.37093112085196
32.528483970689926,99.46206804516208
32.29440892961828,101.08364147477077
31.855048384481925,99.48434845970571
29.672344644735624,96.35786735833311
26.364017318825425,90.18167603399476
30.333487735263567,99.1721946731556
28.037131312300794,97.6946474437427
30.38839932069376,98.67785780497746
29.94206372800458,99.50404971600975
28.008555235759385,94.37135020915028
28.958298293916346,98.07461215483671
27.1975837978128,90.41658344506988
27.407784200528074,90.0734172306107
29.984592643649872,94.09354255255501
27.722561416864764,92.58681125208035
19.677146148970174,83.94024624563797
33.158252762618105,104.73447479866442
30.99273974849332,94.52736566144675
26.636074111280323,93.58293306684807
24.359016592967624,88.79452839857754
24.34865853860628,92.72400636177564
